Route,Direction,Latitude,Longitude
1127,Origin,35.2140007,-80.94309998
1128,Destination,40.77719879,-73.87259674
1128,Origin,35.2140007,-80.94309998
1129,Destination,34.72940063,-92.22429657
1129,Origin,35.2140007,-80.94309998
1130,Destination,37.3266983,-79.20040131
1130,Origin,35.2140007,-80.94309998
1131,Destination,39.2976,-94.713898
1131,Origin,35.2140007,-80.94309998
1132,Destination,28.42939949,-81.30899811
1132,Origin,35.2140007,-80.94309998
1133,Destination,40.19350052,-76.76339722
1133,Origin,35.2140007,-80.94309998
1134,Destination,41.785999,-87.752403
1134,Origin,35.2140007,-80.94309998
1135,Destination,35.04240036,-89.97669983
1135,Origin,35.2140007,-80.94309998
1136,Destination,32.30059814,-86.39399719
1136,Origin,35.2140007,-80.94309998
1137,Destination,42.932598,-71.435699
1137,Origin,35.2140007,-80.94309998
1138,Destination,25.79319954,-80.29060364
1138,Origin,35.2140007,-80.94309998
1139,Destination,42.94720078,-87.89659882
1139,Origin,35.2140007,-80.94309998
1140,Destination,28.10280037,-80.64530182
1140,Origin,35.2140007,-80.94309998
1141,Destination,30.69120026,-88.24279785
1141,Origin,35.2140007,-80.94309998
1142,Destination,43.13990021,-89.33750153
1142,Origin,35.2140007,-80.94309998
1143,Destination,44.882,-93.221802
1143,Origin,35.2140007,-80.94309998
1144,Destination,29.99340057,-90.25800323
1144,Origin,35.2140007,-80.94309998
1145,Destination,38.50979996,-107.8939972
1145,Origin,35.2140007,-80.94309998
1146,Destination,33.67969894,-78.92829895
1146,Origin,35.2140007,-80.94309998
1147,Destination,34.82920074,-77.61209869
1147,Origin,35.2140007,-80.94309998
1148,Destination,35.39310074,-97.60070038
1148,Origin,35.2140007,-80.94309998
1149,Destination,41.3032,-95.894096
1149,Origin,35.2140007,-80.94309998
1150,Destination,41.9786,-87.9048
1150,Origin,35.2140007,-80.94309998
1151,Destination,36.89459991,-76.20120239
1151,Origin,35.2140007,-80.94309998
1152,Destination,26.68320084,-80.09559631
1152,Origin,35.2140007,-80.94309998
1153,Destination,45.58869934,-122.5979996
1153,Origin,35.2140007,-80.94309998
1155,Destination,37.13190079,-76.49299622
1155,Origin,35.2140007,-80.94309998
1156,Destination,39.87189865,-75.2410965
1156,Origin,35.2140007,-80.94309998
1157,Destination,33.43429947,-112.012001
1157,Origin,35.2140007,-80.94309998
1158,Destination,40.66419983,-89.69329834
1158,Origin,35.2140007,-80.94309998
1159,Destination,40.49150085,-80.23290253
1159,Origin,35.2140007,-80.94309998
1160,Destination,30.47340012,-87.18659973
1160,Origin,35.2140007,-80.94309998
1161,Destination,41.732601,-71.420403
1161,Origin,35.2140007,-80.94309998
1162,Destination,43.64619827,-70.30930328
1162,Origin,35.2140007,-80.94309998
1164,Destination,35.87760162,-78.78749847
1164,Origin,35.2140007,-80.94309998
1165,Destination,37.50519943,-77.31970215
1165,Origin,35.2140007,-80.94309998
1166,Destination,37.3255,-79.975403
1166,Origin,35.2140007,-80.94309998
1167,Destination,43.1189003,-77.67240143
1167,Origin,35.2140007,-80.94309998
1168,Destination,26.53619957,-81.75520325
1168,Origin,35.2140007,-80.94309998
1169,Destination,32.73360062,-117.1900024
1169,Origin,35.2140007,-80.94309998
1170,Destination,29.53370094,-98.46980286
1170,Origin,35.2140007,-80.94309998
1171,Destination,32.12760162,-81.20210266
1171,Origin,35.2140007,-80.94309998
1173,Destination,38.1744,-85.736
1173,Origin,35.2140007,-80.94309998
1174,Destination,47.449001,-122.308998
1174,Origin,35.2140007,-80.94309998
1175,Destination,37.61899948,-122.375
1175,Origin,35.2140007,-80.94309998
1176,Destination,37.24570084,-93.38860321
1176,Origin,35.2140007,-80.94309998
1177,Destination,32.446602,-93.8256
1177,Origin,35.2140007,-80.94309998
1179,Destination,,
1179,Origin,35.2140007,-80.94309998
1180,Destination,40.78839874,-111.9779968
1180,Origin,35.2140007,-80.94309998
1181,Destination,38.69540024,-121.5910034
1181,Origin,35.2140007,-80.94309998
1182,Destination,27.39539909,-82.55439758
1182,Origin,35.2140007,-80.94309998
1183,Destination,38.748697,-90.370003
1183,Origin,35.2140007,-80.94309998
1185,Destination,,
1185,Origin,35.2140007,-80.94309998
1186,Destination,43.11119843,-76.10630035
1186,Origin,35.2140007,-80.94309998
1187,Destination,30.39649963,-84.35030365
1187,Origin,35.2140007,-80.94309998
1188,Destination,41.58679962,-83.80780029
1188,Origin,35.2140007,-80.94309998
1189,Destination,27.97550011,-82.53320313
1189,Origin,35.2140007,-80.94309998
1190,Destination,36.475201,-82.407401
1190,Origin,35.2140007,-80.94309998
1191,Destination,40.27669907,-74.81349945
1191,Origin,35.2140007,-80.94309998
1192,Destination,36.19839859,-95.88809967
1192,Origin,35.2140007,-80.94309998
1193,Destination,32.11610031,-110.9410019
1193,Origin,35.2140007,-80.94309998
1195,Destination,35.81100082,-83.9940033
1195,Origin,35.2140007,-80.94309998
1196,Destination,30.4832,-86.525398
1196,Origin,35.2140007,-80.94309998
1197,Destination,36.281898,-94.306801
1197,Origin,35.2140007,-80.94309998
1198,Destination,33.6367,-84.428101
1198,Origin,39.998001,-82.891899
1200,Destination,36.12450027,-86.67819977
1200,Origin,39.998001,-82.891899
1201,Destination,42.36429977,-71.00520325
1201,Origin,39.998001,-82.891899
1202,Destination,39.1754,-76.668297
1202,Origin,39.998001,-82.891899
1203,Destination,35.2140007,-80.94309998
1203,Origin,39.998001,-82.891899
1204,Destination,32.847099,-96.851799
1204,Origin,39.998001,-82.891899
1205,Destination,38.8521,-77.037697
1205,Origin,39.998001,-82.891899
1206,Destination,39.86169815,-104.6729965
1206,Origin,39.998001,-82.891899
1207,Destination,32.896801,-97.038002
1207,Origin,39.998001,-82.891899
1208,Destination,42.21239853,-83.35340118
1208,Origin,39.998001,-82.891899
1209,Destination,40.69250107,-74.16870117
1209,Origin,39.998001,-82.891899
1210,Destination,26.072599,-80.152702
1210,Origin,39.998001,-82.891899
1211,Destination,29.64539909,-95.27890015
1211,Origin,39.998001,-82.891899
1212,Destination,38.94449997,-77.45580292
1212,Origin,39.998001,-82.891899
1213,Destination,29.9843998,-95.34140015
1213,Origin,39.998001,-82.891899
1214,Destination,40.63980103,-73.77890015
1214,Origin,39.998001,-82.891899
1215,Destination,36.08010101,-115.1520004
1215,Origin,39.998001,-82.891899
1216,Destination,33.94250107,-118.4079971
1216,Origin,39.998001,-82.891899
1217,Destination,40.77719879,-73.87259674
1217,Origin,39.998001,-82.891899
1218,Destination,28.42939949,-81.30899811
1218,Origin,39.998001,-82.891899
1219,Destination,41.785999,-87.752403
1219,Origin,39.998001,-82.891899
1220,Destination,25.79319954,-80.29060364
1220,Origin,39.998001,-82.891899
1221,Destination,44.882,-93.221802
1221,Origin,39.998001,-82.891899
1222,Destination,29.99340057,-90.25800323
1222,Origin,39.998001,-82.891899
1224,Destination,37.721298,-122.221001
1224,Origin,39.998001,-82.891899
1225,Destination,41.9786,-87.9048
1225,Origin,39.998001,-82.891899
1227,Destination,39.87189865,-75.2410965
1227,Origin,39.998001,-82.891899
1228,Destination,33.43429947,-112.012001
1228,Origin,39.998001,-82.891899
1229,Destination,35.87760162,-78.78749847
1229,Origin,39.998001,-82.891899
1230,Destination,26.53619957,-81.75520325
1230,Origin,39.998001,-82.891899
1232,Destination,47.449001,-122.308998
1232,Origin,39.998001,-82.891899
1235,Destination,38.748697,-90.370003
1235,Origin,39.998001,-82.891899
1236,Destination,27.97550011,-82.53320313
1236,Origin,39.998001,-82.891899
1238,Destination,32.896801,-97.038002
1238,Origin,40.03919983,-88.27809906
1239,Destination,41.9786,-87.9048
1239,Origin,40.03919983,-88.27809906
1240,Destination,41.9786,-87.9048
1240,Origin,47.16839981,-88.4890976
1242,Destination,39.86169815,-104.6729965
1242,Origin,44.52019882,-109.0240021
1244,Destination,40.78839874,-111.9779968
1244,Origin,44.52019882,-109.0240021
1245,Destination,33.6367,-84.428101
1245,Origin,38.805801,-104.700996
1246,Destination,39.86169815,-104.6729965
1246,Origin,38.805801,-104.700996
1247,Destination,32.896801,-97.038002
1247,Origin,38.805801,-104.700996
1249,Destination,29.9843998,-95.34140015
1249,Origin,38.805801,-104.700996
1250,Destination,36.08010101,-115.1520004
1250,Origin,38.805801,-104.700996
1251,Destination,33.94250107,-118.4079971
1251,Origin,38.805801,-104.700996
1252,Destination,28.42939949,-81.30899811
1252,Origin,38.805801,-104.700996
1254,Destination,41.9786,-87.9048
1254,Origin,38.805801,-104.700996
1255,Destination,33.43429947,-112.012001
1255,Origin,38.805801,-104.700996
1256,Destination,26.53619957,-81.75520325
1256,Origin,38.805801,-104.700996
1257,Destination,32.73360062,-117.1900024
1257,Origin,38.805801,-104.700996
1260,Destination,40.78839874,-111.9779968
1260,Origin,38.805801,-104.700996
1261,Destination,27.97550011,-82.53320313
1261,Origin,38.805801,-104.700996
1262,Destination,39.86169815,-104.6729965
1262,Origin,38.81809998,-92.21959686
1263,Destination,32.896801,-97.038002
1263,Origin,38.81809998,-92.21959686
1264,Destination,41.9786,-87.9048
1264,Origin,38.81809998,-92.21959686
1266,Destination,39.86169815,-104.6729965
1266,Origin,42.908001,-106.463997
1267,Destination,36.08010101,-115.1520004
1267,Origin,42.908001,-106.463997
1268,Destination,44.04529953,-103.0569992
1268,Origin,42.908001,-106.463997
1269,Destination,40.78839874,-111.9779968
1269,Origin,42.908001,-106.463997
1270,Destination,25.90679932,-97.42590332
1270,Origin,27.77039909,-97.50119781
1271,Destination,32.896801,-97.038002
1271,Origin,27.77039909,-97.50119781
1272,Destination,29.64539909,-95.27890015
1272,Origin,27.77039909,-97.50119781
1273,Destination,29.9843998,-95.34140015
1273,Origin,27.77039909,-97.50119781
1274,Destination,33.6367,-84.428101
1274,Origin,38.37310028,-81.59320068
1275,Destination,35.2140007,-80.94309998
1275,Origin,38.37310028,-81.59320068
1276,Destination,38.8521,-77.037697
1276,Origin,38.37310028,-81.59320068
1277,Destination,29.9843998,-95.34140015
1277,Origin,38.37310028,-81.59320068
1279,Destination,41.9786,-87.9048
1279,Origin,38.37310028,-81.59320068
1280,Destination,39.87189865,-75.2410965
1280,Origin,38.37310028,-81.59320068
1281,Destination,33.6367,-84.428101
1281,Origin,32.5163002,-84.93890381
1282,Destination,33.6367,-84.428101
1282,Origin,39.04880142,-84.6678009
1283,Destination,30.19449997,-97.66989899
1283,Origin,39.04880142,-84.6678009
1284,Destination,33.30780029,-111.6549988
1284,Origin,39.04880142,-84.6678009
1285,Destination,41.93889999,-72.68319702
1285,Origin,39.04880142,-84.6678009
1286,Destination,36.12450027,-86.67819977
1286,Origin,39.04880142,-84.6678009
1287,Destination,42.36429977,-71.00520325
1287,Origin,39.04880142,-84.6678009
1288,Destination,39.1754,-76.668297
1288,Origin,39.04880142,-84.6678009
1291,Destination,35.2140007,-80.94309998
1291,Origin,39.04880142,-84.6678009
1292,Destination,38.8521,-77.037697
1292,Origin,39.04880142,-84.6678009
1293,Destination,39.86169815,-104.6729965
1293,Origin,39.04880142,-84.6678009
1294,Destination,32.896801,-97.038002
1294,Origin,39.04880142,-84.6678009
1295,Destination,42.21239853,-83.35340118
1295,Origin,39.04880142,-84.6678009
1296,Destination,40.69250107,-74.16870117
1296,Origin,39.04880142,-84.6678009
1297,Destination,26.072599,-80.152702
1297,Origin,39.04880142,-84.6678009
1299,Destination,38.94449997,-77.45580292
1299,Origin,39.04880142,-84.6678009
1300,Destination,29.9843998,-95.34140015
1300,Origin,39.04880142,-84.6678009
1301,Destination,30.49410057,-81.68789673
1301,Origin,39.04880142,-84.6678009
1302,Destination,40.63980103,-73.77890015
1302,Origin,39.04880142,-84.6678009
1303,Destination,36.08010101,-115.1520004
1303,Origin,39.04880142,-84.6678009
1304,Destination,33.94250107,-118.4079971
1304,Origin,39.04880142,-84.6678009
1305,Destination,40.77719879,-73.87259674
1305,Origin,39.04880142,-84.6678009
1306,Destination,39.2976,-94.713898
1306,Origin,39.04880142,-84.6678009
1307,Destination,28.42939949,-81.30899811
1307,Origin,39.04880142,-84.6678009
1308,Destination,41.785999,-87.752403
1308,Origin,39.04880142,-84.6678009
1309,Destination,25.79319954,-80.29060364
1309,Origin,39.04880142,-84.6678009
1310,Destination,42.94720078,-87.89659882
1310,Origin,39.04880142,-84.6678009
1311,Destination,44.882,-93.221802
1311,Origin,39.04880142,-84.6678009
1312,Destination,29.99340057,-90.25800323
1312,Origin,39.04880142,-84.6678009
1314,Destination,41.9786,-87.9048
1314,Origin,39.04880142,-84.6678009
1316,Destination,26.92020035,-81.9905014
1316,Origin,39.04880142,-84.6678009
1317,Destination,39.87189865,-75.2410965
1317,Origin,39.04880142,-84.6678009
1318,Destination,33.43429947,-112.012001
1318,Origin,39.04880142,-84.6678009
1319,Destination,27.91020012,-82.68740082
1319,Origin,39.04880142,-84.6678009
1320,Destination,41.732601,-71.420403
1320,Origin,39.04880142,-84.6678009
1321,Destination,35.87760162,-78.78749847
1321,Origin,39.04880142,-84.6678009
1322,Destination,26.53619957,-81.75520325
1322,Origin,39.04880142,-84.6678009
1325,Destination,32.12760162,-81.20210266
1325,Origin,39.04880142,-84.6678009
1326,Destination,47.449001,-122.308998
1326,Origin,39.04880142,-84.6678009
1327,Destination,28.77759933,-81.23750305
1327,Origin,39.04880142,-84.6678009
1328,Destination,37.61899948,-122.375
1328,Origin,39.04880142,-84.6678009
1331,Destination,40.78839874,-111.9779968
1331,Origin,39.04880142,-84.6678009
1333,Destination,38.748697,-90.370003
1333,Origin,39.04880142,-84.6678009
1334,Destination,27.97550011,-82.53320313
1334,Origin,39.04880142,-84.6678009
1335,Destination,30.4832,-86.525398
1335,Origin,39.04880142,-84.6678009
1336,Destination,36.281898,-94.306801
1336,Origin,39.04880142,-84.6678009
1337,Destination,42.21239853,-83.35340118
1337,Origin,44.77759933,-89.66680145
1338,Destination,44.882,-93.221802
1338,Origin,44.77759933,-89.66680145
1339,Destination,41.9786,-87.9048
1339,Origin,44.77759933,-89.66680145
1341,Destination,33.6367,-84.428101
1341,Origin,29.179899,-81.058098
1342,Destination,35.2140007,-80.94309998
1342,Origin,29.179899,-81.058098
1343,Destination,40.63980103,-73.77890015
1343,Origin,29.179899,-81.058098
1345,Destination,35.040199,-106.609001
1345,Origin,32.847099,-96.851799
1346,Destination,35.219398,-101.706001
1346,Origin,32.847099,-96.851799
1347,Destination,33.6367,-84.428101
1347,Origin,32.847099,-96.851799
1348,Destination,30.19449997,-97.66989899
1348,Origin,32.847099,-96.851799
1349,Destination,33.56290054,-86.75350189
1349,Origin,32.847099,-96.851799
1350,Destination,36.12450027,-86.67819977
1350,Origin,32.847099,-96.851799
1352,Destination,42.36429977,-71.00520325
1352,Origin,32.847099,-96.851799
1353,Destination,34.20069885,-118.3590012
1353,Origin,32.847099,-96.851799
1354,Destination,39.1754,-76.668297
1354,Origin,32.847099,-96.851799
1355,Destination,32.89860153,-80.04049683
1355,Origin,32.847099,-96.851799
1356,Destination,35.2140007,-80.94309998
1356,Origin,32.847099,-96.851799
1357,Destination,39.998001,-82.891899
1357,Origin,32.847099,-96.851799
1358,Destination,38.8521,-77.037697
1358,Origin,32.847099,-96.851799
1359,Destination,39.86169815,-104.6729965
1359,Origin,32.847099,-96.851799
1360,Destination,42.21239853,-83.35340118
1360,Origin,32.847099,-96.851799
1361,Destination,30.357106,-85.795414
1361,Origin,32.847099,-96.851799
1362,Destination,31.80719948,-106.3779984
1362,Origin,32.847099,-96.851799
1363,Destination,26.072599,-80.152702
1363,Origin,32.847099,-96.851799
1365,Destination,29.64539909,-95.27890015
1365,Origin,32.847099,-96.851799
1366,Destination,26.22850037,-97.65440369
1366,Origin,32.847099,-96.851799
1367,Destination,39.7173,-86.294403
1367,Origin,32.847099,-96.851799
1368,Destination,30.49410057,-81.68789673
1368,Origin,32.847099,-96.851799
1369,Destination,36.08010101,-115.1520004
1369,Origin,32.847099,-96.851799
1370,Destination,33.94250107,-118.4079971
1370,Origin,32.847099,-96.851799
1371,Destination,33.663601,-101.822998
1371,Origin,32.847099,-96.851799
1372,Destination,40.77719879,-73.87259674
1372,Origin,32.847099,-96.851799
1373,Destination,34.72940063,-92.22429657
1373,Origin,32.847099,-96.851799
1374,Destination,31.94249916,-102.2020035
1374,Origin,32.847099,-96.851799
1375,Destination,39.2976,-94.713898
1375,Origin,32.847099,-96.851799
1376,Destination,28.42939949,-81.30899811
1376,Origin,32.847099,-96.851799
1377,Destination,41.785999,-87.752403
1377,Origin,32.847099,-96.851799
1378,Destination,35.04240036,-89.97669983
1378,Origin,32.847099,-96.851799
1379,Destination,42.94720078,-87.89659882
1379,Origin,32.847099,-96.851799
1381,Destination,29.99340057,-90.25800323
1381,Origin,32.847099,-96.851799
1382,Destination,37.721298,-122.221001
1382,Origin,32.847099,-96.851799
1383,Destination,35.39310074,-97.60070038
1383,Origin,32.847099,-96.851799
1384,Destination,41.3032,-95.894096
1384,Origin,32.847099,-96.851799
1385,Destination,34.05599976,-117.6009979
1385,Origin,32.847099,-96.851799
1386,Destination,26.68320084,-80.09559631
1386,Origin,32.847099,-96.851799
1387,Destination,45.58869934,-122.5979996
1387,Origin,32.847099,-96.851799
1388,Destination,39.87189865,-75.2410965
1388,Origin,32.847099,-96.851799
1389,Destination,33.43429947,-112.012001
1389,Origin,32.847099,-96.851799
1390,Destination,40.49150085,-80.23290253
1390,Origin,32.847099,-96.851799
1392,Destination,35.87760162,-78.78749847
1392,Origin,32.847099,-96.851799
1393,Destination,39.49909973,-119.7679977
1393,Origin,32.847099,-96.851799
1394,Destination,26.53619957,-81.75520325
1394,Origin,32.847099,-96.851799
1395,Destination,32.73360062,-117.1900024
1395,Origin,32.847099,-96.851799
1396,Destination,29.53370094,-98.46980286
1396,Origin,32.847099,-96.851799
1397,Destination,38.1744,-85.736
1397,Origin,32.847099,-96.851799
1398,Destination,47.449001,-122.308998
1398,Origin,32.847099,-96.851799
1399,Destination,37.61899948,-122.375
1399,Origin,32.847099,-96.851799
1400,Destination,37.362598,-121.929001
1400,Origin,32.847099,-96.851799
1401,Destination,40.78839874,-111.9779968
1401,Origin,32.847099,-96.851799
1402,Destination,38.69540024,-121.5910034
1402,Origin,32.847099,-96.851799
1403,Destination,33.67570114,-117.8679962
1403,Origin,32.847099,-96.851799
1404,Destination,38.748697,-90.370003
1404,Origin,32.847099,-96.851799
1405,Destination,27.97550011,-82.53320313
1405,Origin,32.847099,-96.851799
1406,Destination,36.19839859,-95.88809967
1406,Origin,32.847099,-96.851799
1407,Destination,32.11610031,-110.9410019
1407,Origin,32.847099,-96.851799
1408,Destination,33.6367,-84.428101
1408,Origin,39.90240097,-84.2193985
1409,Destination,35.2140007,-80.94309998
1409,Origin,39.90240097,-84.2193985
1410,Destination,38.8521,-77.037697
1410,Origin,39.90240097,-84.2193985
1412,Destination,32.896801,-97.038002
1412,Origin,39.90240097,-84.2193985
1413,Destination,42.21239853,-83.35340118
1413,Origin,39.90240097,-84.2193985
1414,Destination,40.69250107,-74.16870117
1414,Origin,39.90240097,-84.2193985
1415,Destination,38.94449997,-77.45580292
1415,Origin,39.90240097,-84.2193985
1417,Destination,40.77719879,-73.87259674
1417,Origin,39.90240097,-84.2193985
1418,Destination,44.882,-93.221802
1418,Origin,39.90240097,-84.2193985
1420,Destination,41.9786,-87.9048
1420,Origin,39.90240097,-84.2193985
1421,Destination,26.92020035,-81.9905014
1421,Origin,39.90240097,-84.2193985
1422,Destination,39.87189865,-75.2410965
1422,Origin,39.90240097,-84.2193985
1423,Destination,27.91020012,-82.68740082
1423,Origin,39.90240097,-84.2193985
1424,Destination,28.77759933,-81.23750305
1424,Origin,39.90240097,-84.2193985
1425,Destination,41.9786,-87.9048
1425,Origin,42.40200043,-90.70950317
1428,Destination,42.74829865,-73.80169678
1428,Origin,38.8521,-77.037697
1429,Destination,33.6367,-84.428101
1429,Origin,38.8521,-77.037697
1430,Destination,30.19449997,-97.66989899
1430,Origin,38.8521,-77.037697
1431,Destination,41.93889999,-72.68319702
1431,Origin,38.8521,-77.037697
1432,Destination,44.80739975,-68.82810211
1432,Origin,38.8521,-77.037697
1433,Destination,33.56290054,-86.75350189
1433,Origin,38.8521,-77.037697
1434,Destination,36.12450027,-86.67819977
1434,Origin,38.8521,-77.037697
1435,Destination,42.36429977,-71.00520325
1435,Origin,38.8521,-77.037697
1436,Destination,30.533199,-91.149597
1436,Origin,38.8521,-77.037697
1437,Destination,44.47190094,-73.15329742
1437,Origin,38.8521,-77.037697
1438,Destination,42.94049835,-78.73220062
1438,Origin,38.8521,-77.037697
1439,Destination,33.93880081,-81.11949921
1439,Origin,38.8521,-77.037697
1440,Destination,40.91609955,-81.44219971
1440,Origin,38.8521,-77.037697
1441,Destination,35.03530121,-85.20379639
1441,Origin,38.8521,-77.037697
1442,Destination,32.89860153,-80.04049683
1442,Origin,38.8521,-77.037697
1443,Destination,41.4117012,-81.84980011
1443,Origin,38.8521,-77.037697
1444,Destination,35.2140007,-80.94309998
1444,Origin,38.8521,-77.037697
1445,Destination,39.998001,-82.891899
1445,Origin,38.8521,-77.037697
1446,Destination,38.37310028,-81.59320068
1446,Origin,38.8521,-77.037697
1447,Destination,39.04880142,-84.6678009
1447,Origin,38.8521,-77.037697
1448,Destination,32.847099,-96.851799
1448,Origin,38.8521,-77.037697
1449,Destination,39.90240097,-84.2193985
1449,Origin,38.8521,-77.037697
1450,Destination,39.86169815,-104.6729965
1450,Origin,38.8521,-77.037697
1451,Destination,32.896801,-97.038002
1451,Origin,38.8521,-77.037697
1452,Destination,41.5340004,-93.6631012
1452,Origin,38.8521,-77.037697
1453,Destination,42.21239853,-83.35340118
1453,Origin,38.8521,-77.037697
1454,Destination,40.69250107,-74.16870117
1454,Origin,38.8521,-77.037697
1455,Destination,24.55610085,-81.75959778
1455,Origin,38.8521,-77.037697
1456,Destination,26.072599,-80.152702
1456,Origin,38.8521,-77.037697
1457,Destination,42.88079834,-85.52279663
1457,Origin,38.8521,-77.037697
1458,Destination,36.09780121,-79.93730164
1458,Origin,38.8521,-77.037697
1459,Destination,34.89569855,-82.21890259
1459,Origin,38.8521,-77.037697
1461,Destination,29.64539909,-95.27890015
1461,Origin,38.8521,-77.037697
1462,Destination,41.06700134,-73.70760345
1462,Origin,38.8521,-77.037697
1463,Destination,34.6371994,-86.77510071
1463,Origin,38.8521,-77.037697
1464,Destination,29.9843998,-95.34140015
1464,Origin,38.8521,-77.037697
1466,Destination,39.7173,-86.294403
1466,Origin,38.8521,-77.037697
1467,Destination,32.31119919,-90.07589722
1467,Origin,38.8521,-77.037697
1468,Destination,30.49410057,-81.68789673
1468,Origin,38.8521,-77.037697
1469,Destination,40.63980103,-73.77890015
1469,Origin,38.8521,-77.037697
1470,Destination,42.77870178,-84.58740234
1470,Origin,38.8521,-77.037697
1471,Destination,36.08010101,-115.1520004
1471,Origin,38.8521,-77.037697
1472,Destination,33.94250107,-118.4079971
1472,Origin,38.8521,-77.037697
1473,Destination,38.03649902,-84.60590363
1473,Origin,38.8521,-77.037697
1474,Destination,40.77719879,-73.87259674
1474,Origin,38.8521,-77.037697
1476,Destination,39.2976,-94.713898
1476,Origin,38.8521,-77.037697
1477,Destination,28.42939949,-81.30899811
1477,Origin,38.8521,-77.037697
1478,Destination,41.785999,-87.752403
1478,Origin,38.8521,-77.037697
1479,Destination,35.04240036,-89.97669983
1479,Origin,38.8521,-77.037697
1481,Destination,42.932598,-71.435699
1481,Origin,38.8521,-77.037697
1482,Destination,25.79319954,-80.29060364
1482,Origin,38.8521,-77.037697
1483,Destination,42.94720078,-87.89659882
1483,Origin,38.8521,-77.037697
1485,Destination,43.13990021,-89.33750153
1485,Origin,38.8521,-77.037697
1486,Destination,44.882,-93.221802
1486,Origin,38.8521,-77.037697
1487,Destination,29.99340057,-90.25800323
1487,Origin,38.8521,-77.037697
1489,Destination,33.67969894,-78.92829895
1489,Origin,38.8521,-77.037697
1491,Destination,41.3032,-95.894096
1491,Origin,38.8521,-77.037697
1492,Destination,41.9786,-87.9048
1492,Origin,38.8521,-77.037697
1493,Destination,36.89459991,-76.20120239
1493,Origin,38.8521,-77.037697
1494,Destination,26.68320084,-80.09559631
1494,Origin,38.8521,-77.037697
1495,Destination,45.58869934,-122.5979996
1495,Origin,38.8521,-77.037697
1496,Destination,39.87189865,-75.2410965
1496,Origin,38.8521,-77.037697
1497,Destination,33.43429947,-112.012001
1497,Origin,38.8521,-77.037697
1498,Destination,40.49150085,-80.23290253
1498,Origin,38.8521,-77.037697
1499,Destination,30.47340012,-87.18659973
1499,Origin,38.8521,-77.037697
1500,Destination,41.732601,-71.420403
1500,Origin,38.8521,-77.037697
1501,Destination,43.64619827,-70.30930328
1501,Origin,38.8521,-77.037697
1502,Destination,35.87760162,-78.78749847
1502,Origin,38.8521,-77.037697
1503,Destination,43.1189003,-77.67240143
1503,Origin,38.8521,-77.037697
1504,Destination,26.53619957,-81.75520325
1504,Origin,38.8521,-77.037697
1505,Destination,32.12760162,-81.20210266
1505,Origin,38.8521,-77.037697
1506,Destination,38.1744,-85.736
1506,Origin,38.8521,-77.037697
1507,Destination,47.449001,-122.308998
1507,Origin,38.8521,-77.037697
1508,Destination,37.61899948,-122.375
1508,Origin,38.8521,-77.037697
1509,Destination,,
1509,Origin,38.8521,-77.037697
1510,Destination,40.78839874,-111.9779968
1510,Origin,38.8521,-77.037697
1511,Destination,27.39539909,-82.55439758
1511,Origin,38.8521,-77.037697
1512,Destination,38.748697,-90.370003
1512,Origin,38.8521,-77.037697
1513,Destination,43.11119843,-76.10630035
1513,Origin,38.8521,-77.037697
1514,Destination,30.39649963,-84.35030365
1514,Origin,38.8521,-77.037697
1515,Destination,27.97550011,-82.53320313
1515,Origin,38.8521,-77.037697
1516,Destination,35.81100082,-83.9940033
1516,Origin,38.8521,-77.037697
1517,Destination,30.4832,-86.525398
1517,Origin,38.8521,-77.037697
1518,Destination,36.281898,-94.306801
1518,Origin,38.8521,-77.037697
1519,Destination,35.040199,-106.609001
1519,Origin,39.86169815,-104.6729965
1521,Destination,42.74829865,-73.80169678
1521,Origin,39.86169815,-104.6729965
1522,Destination,35.219398,-101.706001
1522,Origin,39.86169815,-104.6729965
1523,Destination,61.17440033,-149.9960022
1523,Origin,39.86169815,-104.6729965
1524,Destination,39.22320175,-106.8690033
1524,Origin,39.86169815,-104.6729965
1525,Destination,33.6367,-84.428101
1525,Origin,39.86169815,-104.6729965
1527,Destination,30.19449997,-97.66989899
1527,Origin,39.86169815,-104.6729965
1529,Destination,41.93889999,-72.68319702
1529,Origin,39.86169815,-104.6729965
1530,Destination,41.87400055,-103.5960007
1530,Origin,39.86169815,-104.6729965
1531,Destination,35.43360138,-119.0569992
1531,Origin,39.86169815,-104.6729965
1533,Destination,33.56290054,-86.75350189
1533,Origin,39.86169815,-104.6729965
1534,Destination,45.807701109999996,-108.5429993
1534,Origin,39.86169815,-104.6729965
1535,Destination,46.77270126,-100.7460022
1535,Origin,39.86169815,-104.6729965
1539,Destination,36.12450027,-86.67819977
1539,Origin,39.86169815,-104.6729965
1540,Destination,43.5644,-116.223
1540,Origin,39.86169815,-104.6729965
1541,Destination,42.36429977,-71.00520325
1541,Origin,39.86169815,-104.6729965
1542,Destination,25.90679932,-97.42590332
1542,Origin,39.86169815,-104.6729965
1545,Destination,34.20069885,-118.3590012
1545,Origin,39.86169815,-104.6729965
1546,Destination,39.1754,-76.668297
1546,Origin,39.86169815,-104.6729965
1547,Destination,45.77750015,-111.1529999
1547,Origin,39.86169815,-104.6729965
1548,Destination,32.89860153,-80.04049683
1548,Origin,39.86169815,-104.6729965
1549,Destination,41.88470078,-91.71080017
1549,Origin,39.86169815,-104.6729965
1550,Destination,41.4117012,-81.84980011
1550,Origin,39.86169815,-104.6729965
1551,Destination,35.2140007,-80.94309998
