Route,Direction,Latitude,Longitude
1155,Origin,35.2140007,-80.94309998
1158,Destination,40.66419983,-89.69329834
1158,Origin,35.2140007,-80.94309998
1163,Destination,44.04529953,-103.0569992
1163,Origin,35.2140007,-80.94309998
1166,Destination,37.3255,-79.975403
1166,Origin,35.2140007,-80.94309998
1172,Destination,41.70869827,-86.31729889
1172,Origin,35.2140007,-80.94309998
1174,Destination,47.449001,-122.308998
1174,Origin,35.2140007,-80.94309998
1175,Destination,37.61899948,-122.375
1175,Origin,35.2140007,-80.94309998
1176,Destination,37.24570084,-93.38860321
1176,Origin,35.2140007,-80.94309998
1177,Destination,32.446602,-93.8256
1177,Origin,35.2140007,-80.94309998
1178,Destination,37.362598,-121.929001
1178,Origin,35.2140007,-80.94309998
1181,Destination,38.69540024,-121.5910034
1181,Origin,35.2140007,-80.94309998
1190,Destination,36.475201,-82.407401
1190,Origin,35.2140007,-80.94309998
1191,Destination,40.27669907,-74.81349945
1191,Origin,35.2140007,-80.94309998
1194,Destination,44.74140167,-85.5821991
1194,Origin,35.2140007,-80.94309998
1195,Destination,35.81100082,-83.9940033
1195,Origin,35.2140007,-80.94309998
1199,Destination,30.19449997,-97.66989899
1199,Origin,39.998001,-82.891899
1207,Destination,32.896801,-97.038002
1207,Origin,39.998001,-82.891899
1212,Destination,38.94449997,-77.45580292
1212,Origin,39.998001,-82.891899
1217,Destination,40.77719879,-73.87259674
1217,Origin,39.998001,-82.891899
1220,Destination,25.79319954,-80.29060364
1220,Origin,39.998001,-82.891899
1225,Destination,41.9786,-87.9048
1225,Origin,39.998001,-82.891899
1231,Destination,29.53370094,-98.46980286
1231,Origin,39.998001,-82.891899
1232,Destination,47.449001,-122.308998
1232,Origin,39.998001,-82.891899
1233,Destination,37.61899948,-122.375
1233,Origin,39.998001,-82.891899
1238,Destination,32.896801,-97.038002
1238,Origin,40.03919983,-88.27809906
1241,Destination,39.86169815,-104.6729965
1241,Origin,38.75500107,-109.7549973
1242,Destination,39.86169815,-104.6729965
1242,Origin,44.52019882,-109.0240021
1246,Destination,39.86169815,-104.6729965
1246,Origin,38.805801,-104.700996
1247,Destination,32.896801,-97.038002
1247,Origin,38.805801,-104.700996
1248,Destination,38.94449997,-77.45580292
1248,Origin,38.805801,-104.700996
1249,Destination,29.9843998,-95.34140015
1249,Origin,38.805801,-104.700996
1250,Destination,36.08010101,-115.1520004
1250,Origin,38.805801,-104.700996
1252,Destination,28.42939949,-81.30899811
1252,Origin,38.805801,-104.700996
1253,Destination,44.882,-93.221802
1253,Origin,38.805801,-104.700996
1254,Destination,41.9786,-87.9048
1254,Origin,38.805801,-104.700996
1256,Destination,26.53619957,-81.75520325
1256,Origin,38.805801,-104.700996
1257,Destination,32.73360062,-117.1900024
1257,Origin,38.805801,-104.700996
1258,Destination,29.53370094,-98.46980286
1258,Origin,38.805801,-104.700996
1261,Destination,27.97550011,-82.53320313
1261,Origin,38.805801,-104.700996
1262,Destination,39.86169815,-104.6729965
1262,Origin,38.81809998,-92.21959686
1263,Destination,32.896801,-97.038002
1263,Origin,38.81809998,-92.21959686
1264,Destination,41.9786,-87.9048
1264,Origin,38.81809998,-92.21959686
1266,Destination,39.86169815,-104.6729965
1266,Origin,42.908001,-106.463997
1274,Destination,33.6367,-84.428101
1274,Origin,38.37310028,-81.59320068
1275,Destination,35.2140007,-80.94309998
1275,Origin,38.37310028,-81.59320068
1277,Destination,29.9843998,-95.34140015
1277,Origin,38.37310028,-81.59320068
1280,Destination,39.87189865,-75.2410965
1280,Origin,38.37310028,-81.59320068
1281,Destination,33.6367,-84.428101
1281,Origin,32.5163002,-84.93890381
1284,Destination,33.30780029,-111.6549988
1284,Origin,39.04880142,-84.6678009
1287,Destination,42.36429977,-71.00520325
1287,Origin,39.04880142,-84.6678009
1291,Destination,35.2140007,-80.94309998
1291,Origin,39.04880142,-84.6678009
1292,Destination,38.8521,-77.037697
1292,Origin,39.04880142,-84.6678009
1294,Destination,32.896801,-97.038002
1294,Origin,39.04880142,-84.6678009
1296,Destination,40.69250107,-74.16870117
1296,Origin,39.04880142,-84.6678009
1297,Destination,26.072599,-80.152702
1297,Origin,39.04880142,-84.6678009
1299,Destination,38.94449997,-77.45580292
1299,Origin,39.04880142,-84.6678009
1302,Destination,40.63980103,-73.77890015
1302,Origin,39.04880142,-84.6678009
1305,Destination,40.77719879,-73.87259674
1305,Origin,39.04880142,-84.6678009
1306,Destination,39.2976,-94.713898
1306,Origin,39.04880142,-84.6678009
1310,Destination,42.94720078,-87.89659882
1310,Origin,39.04880142,-84.6678009
1313,Destination,33.67969894,-78.92829895
1313,Origin,39.04880142,-84.6678009
1314,Destination,41.9786,-87.9048
1314,Origin,39.04880142,-84.6678009
1316,Destination,26.92020035,-81.9905014
1316,Origin,39.04880142,-84.6678009
1317,Destination,39.87189865,-75.2410965
1317,Origin,39.04880142,-84.6678009
1319,Destination,27.91020012,-82.68740082
1319,Origin,39.04880142,-84.6678009
1321,Destination,35.87760162,-78.78749847
1321,Origin,39.04880142,-84.6678009
1323,Destination,32.73360062,-117.1900024
1323,Origin,39.04880142,-84.6678009
1324,Destination,29.53370094,-98.46980286
1324,Origin,39.04880142,-84.6678009
1329,Destination,37.362598,-121.929001
1329,Origin,39.04880142,-84.6678009
1330,Destination,,
1330,Origin,39.04880142,-84.6678009
1332,Destination,27.39539909,-82.55439758
1332,Origin,39.04880142,-84.6678009
1336,Destination,36.281898,-94.306801
1336,Origin,39.04880142,-84.6678009
1339,Destination,41.9786,-87.9048
1339,Origin,44.77759933,-89.66680145
1340,Destination,32.896801,-97.038002
1340,Origin,41.15570068,-104.8119965
1356,Destination,35.2140007,-80.94309998
1356,Origin,32.847099,-96.851799
1357,Destination,39.998001,-82.891899
1357,Origin,32.847099,-96.851799
1358,Destination,38.8521,-77.037697
1358,Origin,32.847099,-96.851799
1364,Destination,34.89569855,-82.21890259
1364,Origin,32.847099,-96.851799
1366,Destination,26.22850037,-97.65440369
1366,Origin,32.847099,-96.851799
1372,Destination,40.77719879,-73.87259674
1372,Origin,32.847099,-96.851799
1379,Destination,42.94720078,-87.89659882
1379,Origin,32.847099,-96.851799
1385,Destination,34.05599976,-117.6009979
1385,Origin,32.847099,-96.851799
1389,Destination,33.43429947,-112.012001
1389,Origin,32.847099,-96.851799
1393,Destination,39.49909973,-119.7679977
1393,Origin,32.847099,-96.851799
1398,Destination,47.449001,-122.308998
1398,Origin,32.847099,-96.851799
1399,Destination,37.61899948,-122.375
1399,Origin,32.847099,-96.851799
1402,Destination,38.69540024,-121.5910034
1402,Origin,32.847099,-96.851799
1410,Destination,38.8521,-77.037697
1410,Origin,39.90240097,-84.2193985
1411,Destination,39.86169815,-104.6729965
1411,Origin,39.90240097,-84.2193985
1414,Destination,40.69250107,-74.16870117
1414,Origin,39.90240097,-84.2193985
1416,Destination,29.9843998,-95.34140015
1416,Origin,39.90240097,-84.2193985
1417,Destination,40.77719879,-73.87259674
1417,Origin,39.90240097,-84.2193985
1418,Destination,44.882,-93.221802
1418,Origin,39.90240097,-84.2193985
1420,Destination,41.9786,-87.9048
1420,Origin,39.90240097,-84.2193985
1421,Destination,26.92020035,-81.9905014
1421,Origin,39.90240097,-84.2193985
1422,Destination,39.87189865,-75.2410965
1422,Origin,39.90240097,-84.2193985
1423,Destination,27.91020012,-82.68740082
1423,Origin,39.90240097,-84.2193985
1427,Destination,33.36989975,-81.96450043
1427,Origin,38.8521,-77.037697
1428,Destination,42.74829865,-73.80169678
1428,Origin,38.8521,-77.037697
1431,Destination,41.93889999,-72.68319702
1431,Origin,38.8521,-77.037697
1433,Destination,33.56290054,-86.75350189
1433,Origin,38.8521,-77.037697
1435,Destination,42.36429977,-71.00520325
1435,Origin,38.8521,-77.037697
1439,Destination,33.93880081,-81.11949921
1439,Origin,38.8521,-77.037697
1441,Destination,35.03530121,-85.20379639
1441,Origin,38.8521,-77.037697
1442,Destination,32.89860153,-80.04049683
1442,Origin,38.8521,-77.037697
1443,Destination,41.4117012,-81.84980011
1443,Origin,38.8521,-77.037697
1446,Destination,38.37310028,-81.59320068
1446,Origin,38.8521,-77.037697
1447,Destination,39.04880142,-84.6678009
1447,Origin,38.8521,-77.037697
1449,Destination,39.90240097,-84.2193985
1449,Origin,38.8521,-77.037697
1450,Destination,39.86169815,-104.6729965
1450,Origin,38.8521,-77.037697
1451,Destination,32.896801,-97.038002
1451,Origin,38.8521,-77.037697
1452,Destination,41.5340004,-93.6631012
1452,Origin,38.8521,-77.037697
1456,Destination,26.072599,-80.152702
1456,Origin,38.8521,-77.037697
1457,Destination,42.88079834,-85.52279663
1457,Origin,38.8521,-77.037697
1458,Destination,36.09780121,-79.93730164
1458,Origin,38.8521,-77.037697
1459,Destination,34.89569855,-82.21890259
1459,Origin,38.8521,-77.037697
1462,Destination,41.06700134,-73.70760345
1462,Origin,38.8521,-77.037697
1464,Destination,29.9843998,-95.34140015
1464,Origin,38.8521,-77.037697
1467,Destination,32.31119919,-90.07589722
1467,Origin,38.8521,-77.037697
1469,Destination,40.63980103,-73.77890015
1469,Origin,38.8521,-77.037697
1470,Destination,42.77870178,-84.58740234
1470,Origin,38.8521,-77.037697
1473,Destination,38.03649902,-84.60590363
1473,Origin,38.8521,-77.037697
1474,Destination,40.77719879,-73.87259674
1474,Origin,38.8521,-77.037697
1475,Destination,34.72940063,-92.22429657
1475,Origin,38.8521,-77.037697
1477,Destination,28.42939949,-81.30899811
1477,Origin,38.8521,-77.037697
1485,Destination,43.13990021,-89.33750153
1485,Origin,38.8521,-77.037697
1490,Destination,35.39310074,-97.60070038
1490,Origin,38.8521,-77.037697
1493,Destination,36.89459991,-76.20120239
1493,Origin,38.8521,-77.037697
1498,Destination,40.49150085,-80.23290253
1498,Origin,38.8521,-77.037697
1500,Destination,41.732601,-71.420403
1500,Origin,38.8521,-77.037697
1502,Destination,35.87760162,-78.78749847
1502,Origin,38.8521,-77.037697
1505,Destination,32.12760162,-81.20210266
1505,Origin,38.8521,-77.037697
1508,Destination,37.61899948,-122.375
1508,Origin,38.8521,-77.037697
1514,Destination,30.39649963,-84.35030365
1514,Origin,38.8521,-77.037697
1516,Destination,35.81100082,-83.9940033
1516,Origin,38.8521,-77.037697
1518,Destination,36.281898,-94.306801
1518,Origin,38.8521,-77.037697
1521,Destination,42.74829865,-73.80169678
1521,Origin,39.86169815,-104.6729965
1524,Destination,39.22320175,-106.8690033
1524,Origin,39.86169815,-104.6729965
1528,Destination,35.43619919,-82.54180145
1528,Origin,39.86169815,-104.6729965
1529,Destination,41.93889999,-72.68319702
1529,Origin,39.86169815,-104.6729965
1530,Destination,41.87400055,-103.5960007
1530,Origin,39.86169815,-104.6729965
1531,Destination,35.43360138,-119.0569992
1531,Origin,39.86169815,-104.6729965
1532,Destination,30.62680054,-88.06809998
1532,Origin,39.86169815,-104.6729965
1535,Destination,46.77270126,-100.7460022
1535,Origin,39.86169815,-104.6729965
1536,Destination,36.532082,-93.200544
1536,Origin,39.86169815,-104.6729965
1537,Destination,48.7928009,-122.538002
1537,Origin,39.86169815,-104.6729965
1538,Destination,40.47710037,-88.91590118
1538,Origin,39.86169815,-104.6729965
1541,Destination,42.36429977,-71.00520325
1541,Origin,39.86169815,-104.6729965
1544,Destination,42.94049835,-78.73220062
1544,Origin,39.86169815,-104.6729965
1548,Destination,32.89860153,-80.04049683
1548,Origin,39.86169815,-104.6729965
1549,Destination,41.88470078,-91.71080017
1549,Origin,39.86169815,-104.6729965
1552,Destination,39.998001,-82.891899
1552,Origin,39.86169815,-104.6729965
1554,Destination,44.52019882,-109.0240021
1554,Origin,39.86169815,-104.6729965
1555,Destination,38.805801,-104.700996
1555,Origin,39.86169815,-104.6729965
1556,Destination,38.81809998,-92.21959686
1556,Origin,39.86169815,-104.6729965
1560,Destination,39.90240097,-84.2193985
1560,Origin,39.86169815,-104.6729965
1561,Destination,38.8521,-77.037697
1561,Origin,39.86169815,-104.6729965
1562,Destination,32.896801,-97.038002
1562,Origin,39.86169815,-104.6729965
1564,Destination,41.5340004,-93.6631012
1564,Origin,39.86169815,-104.6729965
1568,Destination,39.64260101,-106.9179993
1568,Origin,39.86169815,-104.6729965
1571,Destination,40.69250107,-74.16870117
1571,Origin,39.86169815,-104.6729965
1573,Destination,46.92070007,-96.81580353
1573,Origin,39.86169815,-104.6729965
1574,Destination,36.77619934,-119.7180023
1574,Origin,39.86169815,-104.6729965
1577,Destination,43.58200073,-96.74189758
1577,Origin,39.86169815,-104.6729965
1580,Destination,39.12239838,-108.5270004
1580,Origin,39.86169815,-104.6729965
1581,Destination,44.48509979,-88.12960052
1581,Origin,39.86169815,-104.6729965
1583,Destination,36.09780121,-79.93730164
1583,Origin,39.86169815,-104.6729965
1584,Destination,34.89569855,-82.21890259
1584,Origin,39.86169815,-104.6729965
1591,Destination,34.6371994,-86.77510071
1591,Origin,39.86169815,-104.6729965
1592,Destination,38.84220123,-99.27320099
1592,Origin,39.86169815,-104.6729965
1599,Destination,43.6072998,-110.737999
1599,Origin,39.86169815,-104.6729965
1601,Destination,30.49410057,-81.68789673
1601,Origin,39.86169815,-104.6729965
1602,Destination,40.63980103,-73.77890015
1602,Origin,39.86169815,-104.6729965
1603,Destination,46.92969894,-98.67819977
1603,Origin,39.86169815,-104.6729965
1605,Destination,41.31209946,-105.6750031
1605,Origin,39.86169815,-104.6729965
1611,Destination,30.20529938,-91.98760223
1611,Origin,39.86169815,-104.6729965
1612,Destination,40.77719879,-73.87259674
1612,Origin,39.86169815,-104.6729965
1615,Destination,34.72940063,-92.22429657
1615,Origin,39.86169815,-104.6729965
1616,Destination,40.85100174,-96.75920105
1616,Origin,39.86169815,-104.6729965
1617,Destination,31.94249916,-102.2020035
1617,Origin,39.86169815,-104.6729965
1620,Destination,40.19350052,-76.76339722
1620,Origin,39.86169815,-104.6729965
1622,Destination,35.04240036,-89.97669983
1622,Origin,39.86169815,-104.6729965
1623,Destination,42.37419891,-122.8730011
1623,Origin,39.86169815,-104.6729965
1624,Destination,25.79319954,-80.29060364
1624,Origin,39.86169815,-104.6729965
1625,Destination,42.94720078,-87.89659882
1625,Origin,39.86169815,-104.6729965
1627,Destination,37.62409973,-118.8379974
1627,Origin,39.86169815,-104.6729965
1628,Destination,48.25939941,-101.2799988
1628,Origin,39.86169815,-104.6729965
1630,Destination,43.13990021,-89.33750153
1630,Origin,39.86169815,-104.6729965
1631,Destination,46.91630173,-114.0910034
1631,Origin,39.86169815,-104.6729965
1634,Destination,38.50979996,-107.8939972
1634,Origin,39.86169815,-104.6729965
1641,Destination,41.9786,-87.9048
1641,Origin,39.86169815,-104.6729965
1647,Destination,39.87189865,-75.2410965
1647,Origin,39.86169815,-104.6729965
1651,Destination,30.47340012,-87.18659973
1651,Origin,39.86169815,-104.6729965
1655,Destination,38.28910065,-104.4970016
1655,Origin,39.86169815,-104.6729965
1656,Destination,41.732601,-71.420403
1656,Origin,39.86169815,-104.6729965
1658,Destination,44.04529953,-103.0569992
1658,Origin,39.86169815,-104.6729965
1662,Destination,41.5942,-109.065001
1662,Origin,39.86169815,-104.6729965
1667,Destination,29.53370094,-98.46980286
1667,Origin,39.86169815,-104.6729965
1669,Destination,34.42620087,-119.8399963
1669,Origin,39.86169815,-104.6729965
1670,Destination,35.23680115,-120.6419983
1670,Origin,39.86169815,-104.6729965
1673,Destination,37.61899948,-122.375
1673,Origin,39.86169815,-104.6729965
1684,Destination,43.50439835,-114.2959976
1684,Origin,39.86169815,-104.6729965
1689,Destination,44.74140167,-85.5821991
1689,Origin,39.86169815,-104.6729965
1690,Destination,35.81100082,-83.9940033
1690,Origin,39.86169815,-104.6729965
1693,Destination,36.281898,-94.306801
1693,Origin,39.86169815,-104.6729965
1695,Destination,35.040199,-106.609001
1695,Origin,32.896801,-97.038002
1699,Destination,35.219398,-101.706001
1699,Origin,32.896801,-97.038002
1701,Destination,39.22320175,-106.8690033
1701,Origin,32.896801,-97.038002
1702,Destination,33.6367,-84.428101
1702,Origin,32.896801,-97.038002
1703,Destination,30.19449997,-97.66989899
1703,Origin,32.896801,-97.038002
1704,Destination,35.43619919,-82.54180145
1704,Origin,32.896801,-97.038002
1706,Destination,35.43360138,-119.0569992
1706,Origin,32.896801,-97.038002
1707,Destination,33.56290054,-86.75350189
1707,Origin,32.896801,-97.038002
1709,Destination,46.77270126,-100.7460022
1709,Origin,32.896801,-97.038002
1711,Destination,40.47710037,-88.91590118
1711,Origin,32.896801,-97.038002
1713,Destination,43.5644,-116.223
1713,Origin,32.896801,-97.038002
1714,Destination,42.36429977,-71.00520325
1714,Origin,32.896801,-97.038002
1716,Destination,25.90679932,-97.42590332
1716,Origin,32.896801,-97.038002
1717,Destination,30.533199,-91.149597
1717,Origin,32.896801,-97.038002
1718,Destination,42.94049835,-78.73220062
1718,Origin,32.896801,-97.038002
1719,Destination,34.20069885,-118.3590012
1719,Origin,32.896801,-97.038002
1720,Destination,39.1754,-76.668297
1720,Origin,32.896801,-97.038002
1723,Destination,35.03530121,-85.20379639
1723,Origin,32.896801,-97.038002
1724,Destination,32.89860153,-80.04049683
1724,Origin,32.896801,-97.038002
1726,Destination,41.4117012,-81.84980011
1726,Origin,32.896801,-97.038002
1727,Destination,30.58860016,-96.36380005
1727,Origin,32.896801,-97.038002
1728,Destination,35.2140007,-80.94309998
1728,Origin,32.896801,-97.038002
1729,Destination,39.998001,-82.891899
1729,Origin,32.896801,-97.038002
1731,Destination,38.805801,-104.700996
1731,Origin,32.896801,-97.038002
1732,Destination,38.81809998,-92.21959686
1732,Origin,32.896801,-97.038002
1733,Destination,27.77039909,-97.50119781
1733,Origin,32.896801,-97.038002
1734,Destination,39.04880142,-84.6678009
1734,Origin,32.896801,-97.038002
1735,Destination,41.15570068,-104.8119965
1735,Origin,32.896801,-97.038002
1738,Destination,39.86169815,-104.6729965
1738,Origin,32.896801,-97.038002
1739,Destination,37.1515007,-107.7539978
1739,Origin,32.896801,-97.038002
1741,Destination,41.5340004,-93.6631012
1741,Origin,32.896801,-97.038002
1742,Destination,42.21239853,-83.35340118
1742,Origin,32.896801,-97.038002
1743,Destination,30.357106,-85.795414
1743,Origin,32.896801,-97.038002
1744,Destination,39.64260101,-106.9179993
1744,Origin,32.896801,-97.038002
1745,Destination,31.80719948,-106.3779984
1745,Origin,32.896801,-97.038002
1746,Destination,38.03699875,-87.53240204
1746,Origin,32.896801,-97.038002
1747,Destination,40.69250107,-74.16870117
1747,Origin,32.896801,-97.038002
1750,Destination,36.77619934,-119.7180023
1750,Origin,32.896801,-97.038002
1752,Destination,35.13850021,-111.6709976
1752,Origin,32.896801,-97.038002
1753,Destination,26.072599,-80.152702
1753,Origin,32.896801,-97.038002
1754,Destination,43.58200073,-96.74189758
1754,Origin,32.896801,-97.038002
1755,Destination,35.33660126,-94.36740112
1755,Origin,32.896801,-97.038002
1756,Destination,40.97850037,-85.19509888
1756,Origin,32.896801,-97.038002
1758,Destination,47.61989975,-117.5339966
1758,Origin,32.896801,-97.038002
1762,Destination,30.40730095,-89.07009888
1762,Origin,32.896801,-97.038002
1763,Destination,40.96749878,-98.30960083
1763,Origin,32.896801,-97.038002
1767,Destination,34.89569855,-82.21890259
1767,Origin,32.896801,-97.038002
1768,Destination,38.53390121,-106.9329987
1768,Origin,32.896801,-97.038002
1770,Destination,21.32062,-157.924228
1770,Origin,32.896801,-97.038002
1771,Destination,29.64539909,-95.27890015
1771,Origin,32.896801,-97.038002
1773,Destination,34.6371994,-86.77510071
1773,Origin,32.896801,-97.038002
1774,Destination,38.94449997,-77.45580292
1774,Origin,32.896801,-97.038002
1775,Destination,29.9843998,-95.34140015
1775,Origin,32.896801,-97.038002
1776,Destination,37.649899,-97.433098
1776,Origin,32.896801,-97.038002
1778,Destination,39.7173,-86.294403
1778,Origin,32.896801,-97.038002
1779,Destination,43.6072998,-110.737999
1779,Origin,32.896801,-97.038002
1780,Destination,32.31119919,-90.07589722
1780,Origin,32.896801,-97.038002
1781,Destination,30.49410057,-81.68789673
1781,Origin,32.896801,-97.038002
1782,Destination,40.63980103,-73.77890015
1782,Origin,32.896801,-97.038002
1783,Destination,37.15179825,-94.49829865
1783,Origin,32.896801,-97.038002
1784,Destination,19.738783,-156.045603
1784,Origin,32.896801,-97.038002
1785,Destination,36.08010101,-115.1520004
1785,Origin,32.896801,-97.038002
1788,Destination,33.663601,-101.822998
1788,Origin,32.896801,-97.038002
1792,Destination,40.77719879,-73.87259674
1792,Origin,32.896801,-97.038002
1796,Destination,31.94249916,-102.2020035
1796,Origin,32.896801,-97.038002
1797,Destination,39.2976,-94.713898
1797,Origin,32.896801,-97.038002
1798,Destination,28.42939949,-81.30899811
1798,Origin,32.896801,-97.038002
1800,Destination,32.33259964,-88.75189972
1800,Origin,32.896801,-97.038002
1801,Destination,35.04240036,-89.97669983
1801,Origin,32.896801,-97.038002
1802,Destination,26.17580032,-98.23860168
1802,Origin,32.896801,-97.038002
1805,Destination,25.79319954,-80.29060364
1805,Origin,32.896801,-97.038002
1806,Destination,42.94720078,-87.89659882
1806,Origin,32.896801,-97.038002
1807,Destination,41.44850159,-90.50749969
1807,Origin,32.896801,-97.038002
1808,Destination,32.51089859,-92.03769684
1808,Origin,32.896801,-97.038002
1809,Destination,30.69120026,-88.24279785
1809,Origin,32.896801,-97.038002
1813,Destination,44.882,-93.221802
1813,Origin,32.896801,-97.038002
1814,Destination,29.99340057,-90.25800323
1814,Origin,32.896801,-97.038002
1815,Destination,38.50979996,-107.8939972
1815,Origin,32.896801,-97.038002
1818,Destination,20.8986,-156.429993
1818,Origin,32.896801,-97.038002
1819,Destination,35.39310074,-97.60070038
1819,Origin,32.896801,-97.038002
1820,Destination,41.3032,-95.894096
1820,Origin,32.896801,-97.038002
1821,Destination,34.05599976,-117.6009979
1821,Origin,32.896801,-97.038002
1822,Destination,41.9786,-87.9048
1822,Origin,32.896801,-97.038002
1823,Destination,36.89459991,-76.20120239
1823,Origin,32.896801,-97.038002
1826,Destination,39.87189865,-75.2410965
1826,Origin,32.896801,-97.038002
1827,Destination,33.43429947,-112.012001
1827,Origin,32.896801,-97.038002
1828,Destination,40.66419983,-89.69329834
1828,Origin,32.896801,-97.038002
1829,Destination,31.46710014,-89.33709717
1829,Origin,32.896801,-97.038002
1830,Destination,40.49150085,-80.23290253
1830,Origin,32.896801,-97.038002
1831,Destination,30.47340012,-87.18659973
1831,Origin,32.896801,-97.038002
1832,Destination,33.82970047,-116.5070038
1832,Origin,32.896801,-97.038002
1833,Destination,44.04529953,-103.0569992
1833,Origin,32.896801,-97.038002
1834,Destination,35.87760162,-78.78749847
1834,Origin,32.896801,-97.038002
1836,Destination,39.49909973,-119.7679977
1836,Origin,32.896801,-97.038002
1837,Destination,33.30160141,-104.5309982
1837,Origin,32.896801,-97.038002
1838,Destination,26.53619957,-81.75520325
1838,Origin,32.896801,-97.038002
1839,Destination,35.61709976,-106.0889969
1839,Origin,32.896801,-97.038002
1840,Destination,32.73360062,-117.1900024
1840,Origin,32.896801,-97.038002
1841,Destination,29.53370094,-98.46980286
1841,Origin,32.896801,-97.038002
1842,Destination,32.12760162,-81.20210266
1842,Origin,32.896801,-97.038002
1843,Destination,34.42620087,-119.8399963
1843,Origin,32.896801,-97.038002
1844,Destination,41.70869827,-86.31729889
1844,Origin,32.896801,-97.038002
1846,Destination,38.1744,-85.736
1846,Origin,32.896801,-97.038002
1847,Destination,47.449001,-122.308998
1847,Origin,32.896801,-97.038002
1848,Destination,37.61899948,-122.375
1848,Origin,32.896801,-97.038002
1851,Destination,37.362598,-121.929001
1851,Origin,32.896801,-97.038002
1853,Destination,,
1853,Origin,32.896801,-97.038002
1854,Destination,40.78839874,-111.9779968
1854,Origin,32.896801,-97.038002
1855,Destination,38.69540024,-121.5910034
1855,Origin,32.896801,-97.038002
1859,Destination,27.39539909,-82.55439758
1859,Origin,32.896801,-97.038002
1860,Destination,38.748697,-90.370003
1860,Origin,32.896801,-97.038002
1865,Destination,27.97550011,-82.53320313
1865,Origin,32.896801,-97.038002
1866,Destination,36.19839859,-95.88809967
1866,Origin,32.896801,-97.038002
1867,Destination,32.11610031,-110.9410019
1867,Origin,32.896801,-97.038002
1868,Destination,44.74140167,-85.5821991
1868,Origin,32.896801,-97.038002
1871,Destination,35.81100082,-83.9940033
1871,Origin,32.896801,-97.038002
1872,Destination,30.4832,-86.525398
1872,Origin,32.896801,-97.038002
1874,Destination,32.65660095,-114.6060028
1874,Origin,32.896801,-97.038002
1875,Destination,33.6367,-84.428101
1875,Origin,31.32130051,-85.44960022
1877,Destination,44.882,-93.221802
1877,Origin,46.84209824,-92.19360352
1878,Destination,41.9786,-87.9048
1878,Origin,46.84209824,-92.19360352
1879,Destination,39.86169815,-104.6729965
1879,Origin,37.1515007,-107.7539978
1880,Destination,32.896801,-97.038002
1880,Origin,37.1515007,-107.7539978
1887,Destination,33.30780029,-111.6549988
1887,Origin,41.5340004,-93.6631012
1891,Destination,39.86169815,-104.6729965
1891,Origin,41.5340004,-93.6631012
1892,Destination,32.896801,-97.038002
1892,Origin,41.5340004,-93.6631012
1897,Destination,33.94250107,-118.4079971
1897,Origin,41.5340004,-93.6631012
1898,Destination,40.77719879,-73.87259674
1898,Origin,41.5340004,-93.6631012
1902,Destination,41.9786,-87.9048
1902,Origin,41.5340004,-93.6631012
1903,Destination,26.92020035,-81.9905014
1903,Origin,41.5340004,-93.6631012
1907,Destination,27.91020012,-82.68740082
1907,Origin,41.5340004,-93.6631012
1908,Destination,28.77759933,-81.23750305
1908,Origin,41.5340004,-93.6631012
1917,Destination,44.2580986,-88.51909637
1917,Origin,42.21239853,-83.35340118
1923,Destination,42.20869827,-75.97979736
1923,Origin,42.21239853,-83.35340118
1927,Destination,42.36429977,-71.00520325
1927,Origin,42.21239853,-83.35340118
1936,Destination,46.25080109,-84.47239685
1936,Origin,42.21239853,-83.35340118
1946,Destination,32.896801,-97.038002
1946,Origin,42.21239853,-83.35340118
1952,Destination,40.69250107,-74.16870117
1952,Origin,42.21239853,-83.35340118
1960,Destination,41.06700134,-73.70760345
1960,Origin,42.21239853,-83.35340118
1962,Destination,38.94449997,-77.45580292
1962,Origin,42.21239853,-83.35340118
1963,Destination,29.9843998,-95.34140015
1963,Origin,42.21239853,-83.35340118
1969,Destination,40.63980103,-73.77890015
1969,Origin,42.21239853,-83.35340118
1974,Destination,40.77719879,-73.87259674
1974,Origin,42.21239853,-83.35340118
1975,Destination,34.72940063,-92.22429657
1975,Origin,42.21239853,-83.35340118
1986,Destination,41.44850159,-90.50749969
1986,Origin,42.21239853,-83.35340118
1993,Destination,35.39310074,-97.60070038
1993,Origin,42.21239853,-83.35340118
1995,Destination,41.9786,-87.9048
1995,Origin,42.21239853,-83.35340118
1996,Destination,36.89459991,-76.20120239
1996,Origin,42.21239853,-83.35340118
2007,Destination,37.50519943,-77.31970215
2007,Origin,42.21239853,-83.35340118
2017,Destination,37.61899948,-122.375
2017,Origin,42.21239853,-83.35340118
2027,Destination,40.27669907,-74.81349945
2027,Origin,42.21239853,-83.35340118
2028,Destination,36.19839859,-95.88809967
2028,Origin,42.21239853,-83.35340118
2031,Destination,39.86169815,-104.6729965
2031,Origin,48.11420059,-98.90879822
2032,Destination,46.92969894,-98.67819977
2032,Origin,48.11420059,-98.90879822
2034,Destination,41.9786,-87.9048
2034,Origin,44.86579895,-91.48429871
2039,Destination,35.2140007,-80.94309998
2039,Origin,30.357106,-85.795414
2042,Destination,32.896801,-97.038002
2042,Origin,30.357106,-85.795414
2044,Destination,29.9843998,-95.34140015
2044,Origin,30.357106,-85.795414
2047,Destination,41.9786,-87.9048
2047,Origin,30.357106,-85.795414
2049,Destination,33.6367,-84.428101
2049,Origin,39.64260101,-106.9179993
